text,date,title,rating,product name
"
  Great quality, good looking costume.
","Reviewed in the United States on November 1, 2019",Nice!!!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  perfect
","Reviewed in the United States on March 21, 2018",Five Stars,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Love the Costume. 🙂👍
","Reviewed in the United States on October 30, 2020",Richard The Egyptian,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  My waist is size 32 and order M. Still was a bit large for me.
","Reviewed in the United States on October 24, 2017",Three Stars,3,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Got a lot of compliments for this outfit...
","Reviewed in the United States on December 2, 2015",Awesome costume!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  The skirt has elastic waistband fits great
","Reviewed in the United States on October 22, 2019",Decent,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Loved it
","Reviewed in the United States on November 8, 2017",Awesome costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I bought the small size & it fits me perfectly. My waisr size is 30”.I got lot of compliments & even won the prize.
","Reviewed in the United States on October 19, 2018",Sure shot winning costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Really great
","Reviewed in the United States on December 5, 2019",Great costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  My boyfriend won a costume contest wearing this.  The fit was fine.
","Reviewed in the United States on November 2, 2017",This one is a winner,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Loved the costume!  Can't wait to wear it!  Fit as expected!
","Reviewed in the United States on September 26, 2016",Five Stars,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  tried it on and fit good.  looks goodhopefully will stay on good for halloween
","Reviewed in the United States on October 11, 2016",tried it on and fit good. looks good hopefully will stay on good for ...,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Loved this costume. Had to buy a few extra pieces to make it perfect but if you want to be a hit at your party I recommend this
","Reviewed in the United States on November 14, 2018",Great,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I bought this costume for my husband for Halloween 2015.  He dressed up as Anubis and this was the perfect Egyptian outfit to pair with the leather mask.
","Reviewed in the United States on March 30, 2016",Perfect Anubis,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  my then boyfriend wore it look great on him -very flattering -
","Reviewed in the United States on December 21, 2019",Looked amazing,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Perfect fit & looks just like the picture.
","Reviewed in the United States on November 3, 2018",True to size,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  My man looked awesome in this costume.
","Reviewed in the United States on October 25, 2017",Great Pharaoh costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Was great for my husband and he loved the material.
","Reviewed in the United States on November 6, 2019",Great costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  excellent
","Reviewed in the United States on December 21, 2016",Five Stars,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Love it
","Reviewed in the United States on October 23, 2018",Sexy,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Fits really good and looks awesome, everybody loved it.
","Reviewed in the United States on December 23, 2017",Good materials,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Very nice! Purchased for a Halloween party and loved it
","Reviewed in the United States on December 29, 2019",Nice Quality,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Was very pleased with the quality and how it fit.
","Reviewed in the United States on March 1, 2020",Loved it,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Pretty good not great!  Need to open early to allow creases to release
","Reviewed in the United States on December 27, 2019",It plays,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Just purchase this for my husband for halloween. It is perfect!
","Reviewed in the United States on September 9, 2015",Hot costume!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Love it
","Reviewed in the United States on October 19, 2018",Love it,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Fit my husband perfectly.
","Reviewed in the United States on November 26, 2018",Five Stars,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  My boyfriend loved it. He's 5.10, 178 pounds and I ordered a medium size. Fit him well.
","Reviewed in the United States on November 16, 2017",Good quality,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  gorgeous costume my friend looked great in it
","Reviewed in the United States on October 21, 2016",love this look,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Great costume
","Reviewed in the United States on December 30, 2019",Great fit,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Wish it came with a staff but other than that loved it
","Reviewed in the United States on January 7, 2020",Na,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  He loved it! We matched perfecly!!
","Reviewed in the United States on October 26, 2019",Great Costume!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  will work for our group costume. very good quality
","Reviewed in the United States on June 20, 2016",very good quality,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  It fit perfect. My husband is 6 foot 9 and I was worried it would be too short.
","Reviewed in the United States on October 18, 2017",Five Stars,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Cool and sexy... i Love IT on my husband
","Reviewed in the United States on October 12, 2016",Cool & Sexy,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  It was great can't wait for Halloween
","Reviewed in the United States on October 21, 2020",Everything was great,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Costume was a winner! Fit was true to a large. No pockets, so you might want something under the costume to hold keys, phone, etc. Got lots of compliments for something that took no more effort than the click of a button!
","Reviewed in the United States on October 30, 2017",Costume was a winner! Fit was true to a ...,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Perfect
","Reviewed in the United States on October 19, 2018",I like,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I know I'm posting this after Halloween but I still like to review things and there's always next year, or costume parties....or dress up time. I had intended for my newly turned 2 year old to be something else but he saw his big brother in a Catboy costume and got super excited. His brother suggested he be Gecko and he started jumping around shouting ""Gecko!"". So I bought him a second costume! He LOVED it from moment 1. We live in the North so it has to go over clothes for Trick or Treating. The fit was pretty spot on for him but he's not large for his age at all. If your child is a larger 2 year old you might want to size up. It's thin but the material makes it fairly warm still. The removable tail is a nice feature. We got SO many compliments on how cute our little guy looked in this though he kept tripping in it, I blame the mask. But he was having so much fun we didn't take it off. The CUTEST part of this costume with a little guy is the tail wiggling back and forth as they walk/run. I actually took a video of just him from behind and everyone thought it was the best Halloween video they'd seen bc it was super cute and different from actually seeing the kids faces, haha. I plan on letting my boys play with their costumes as long as they fit in them, should be perfect on snow days if we are inside.
","Reviewed in the United States on November 3, 2016",Really cute- seems to run small,5,"Gekko Classic Toddler PJ Masks Costume, Small2T"
"
  Best investment I’ve made all year! The best costume for your Pj mask lover! It is a very thin material but don’t overlook that. This is the one time your going to want it! My toddler plays until he passes out which usually ends up with him getting so hot and sweaty he has a melt down and strips off his clothes! But this costume is so light and breathable he can wear it all day. I have to basically spray him down with a hose he loves it so much and refuses to take it off! It’s been around 6 months so he has now outgrown it and it has become tattered but I will definitely repurchase!!!
","Reviewed in the United States on October 8, 2020",Best costume ever!!,5,"Gekko Classic Toddler PJ Masks Costume, Small2T"
"
  This runs quite small. I was very disappointed when I opened this to put it on my son only to find it was too small! My so. Is two and is small for his age. He still wears 18-24 month clothes and is not yet in 2T. I thought this would fit him well. It is tight and about an inch and a half too short in the arms and legs.  The next size up is a 3t/4t combo which is much too big. Very disappointed. The quality is fine but irrelevant as I ordered this over a month ago and we cannot exchange or return and it is to small to wear.
","Reviewed in the United States on October 25, 2019",Runs quite small.,2,"Gekko Classic Toddler PJ Masks Costume, Small2T"
"
  This costume came exactly as expected. Ordered the 2T for my Toddler who is wearing size 24 month and some 2T right now, I was worried it would be too big but I had him try it on with clothes underneath and it is perfect with some extra room! The mask is slightly big as expected but it will work for Halloween! I think we should be able to adjust it. Also love that the tail is detachable because I was worried it would get ripped off anyway! Cannot wait for Halloween to come already! Just wish these came in adult sizes as me and my hubby plan to be Owlette and Catboy as well!
","Reviewed in the United States on September 17, 2018",Perfect!,5,"Gekko Classic Toddler PJ Masks Costume, Small2T"
"
  I bought all three PJ masks costumes for my kids and niece for Halloween. They are made well enough for a costume. The kids are still playing in them a couple weeks later and they are still holding up. Sizes were spot on. My only complaint is that you have to remove the entire costume for a potty break but that is probably the case with mist kids costumes.
","Reviewed in the United States on November 14, 2018",Gekko was my favorite,5,"Gekko Classic Toddler PJ Masks Costume, Small2T"
